obs,action,reward,next_obs,done
"[0.18, 0.023, 0.018, 0.007, 0.196, 0.001, 1.0, 1.0]",1,0.03,"[0.18, 0.023, 0.009, 0.006, 0.195, -0.003, 1.0, 1.0]",False
"[0.18, 0.023, 0.009, 0.006, 0.195, -0.003, 1.0, 1.0]",3,0.03,"[0.181, 0.023, 0.015, 0.007, 0.196, -0.001, 1.0, 1.0]",False
"[0.181, 0.023, 0.022, 0.007, 0.197, -0.001, 1.0, 1.0]",3,0.03,"[0.182, 0.023, 0.029, 0.008, 0.198, 0.001, 1.0, 1.0]",False
"[0.182, 0.023, 0.029, 0.008, 0.198, 0.001, 1.0, 1.0]",1,0.03,"[0.182, 0.023, 0.02, 0.008, 0.197, -0.002, 1.0, 1.0]",False
"[0.178, 0.023, -0.002, -0.0, 0.194, -0.001, 1.0, 1.0]",0,0.0,"[0.178, 0.023, 0.007, -0.001, 0.194, -0.001, 1.0, 1.0]",False
"[0.181, 0.023, 0.015, 0.007, 0.196, -0.001, 1.0, 1.0]",0,0.0,"[0.181, 0.023, 0.022, 0.007, 0.197, -0.001, 1.0, 1.0]",False
"[0.179, 0.023, -0.005, -0.0002, 0.196, -0.001, 1.0, 1.0]",1,-0.02,"[0.179, 0.023, -0.012, -0.0003, 0.195, -0.002, 1.0, 1.0]",False
"[0.179, 0.023, -0.012, -0.0003, 0.195, -0.002, 1.0, 1.0]",3,-0.03,"[0.179, 0.023, -0.008, -0.0002, 0.195, -0.001, 1.0, 1.0]",False
"[0.179, 0.023, -0.01, 0.0002, 0.194, 0.001, 1.0, 1.0]",1,-0.03,"[0.179, 0.023, -0.018, 0.0001, 0.193, -0.001, 1.0, 1.0]",False
"[0.179, 0.023, -0.018, 0.0001, 0.193, -0.001, 1.0, 1.0]",3,-0.03,"[0.179, 0.023, -0.012, -0.0001, 0.193, -0.0005, 1.0, 1.0]",False
"[0.179, 0.023, -0.012, -0.0001, 0.193, -0.0005, 1.0, 1.0]",3,-0.03,"[0.179, 0.023, -0.006, -0.0002, 0.193, -0.001, 1.0, 1.0]",False
"[0.179, 0.023, -0.006, -0.0002, 0.193, -0.001, 1.0, 1.0]",1,-0.03,"[0.179, 0.023, -0.015, -0.0003, 0.192, -0.002, 1.0, 1.0]",False
"[0.179, 0.023, -0.012, 0.0001, 0.192, 0.0005, 1.0, 1.0]",3,-0.03,"[0.179, 0.023, -0.007, -0.0001, 0.192, -0.0005, 1.0, 1.0]",False
"[0.179, 0.023, -0.003, -0.0001, 0.196, 0.0, 1.0, 1.0]",3,-0.29,"[0.179, 0.023, -0.005, -0.0002, 0.196, -0.001, 1.0, 1.0]",False
"[0.179, 0.023, -0.008, -0.0002, 0.195, -0.001, 1.0, 1.0]",2,-0.33,"[0.179, 0.023, -0.01, 0.0002, 0.194, 0.001, 1.0, 1.0]",False
"[0.179, 0.023, -0.015, -0.0003, 0.192, -0.002, 1.0, 1.0]",2,-0.33,"[0.179, 0.023, -0.012, 0.0001, 0.192, 0.0005, 1.0, 1.0]",False
"[0.179, 0.023, -2.9, -1.049, 0.194, -2.0, 1.0, 1.0]",3,-1.0,"[0.179, 0.023, -2.88, -1.054, 0.193, -1.0, 1.0, 1.0]",False
"[0.179, 0.023, -2.93, -1.042, 0.194, -2.0, 1.0, 1.0]",0,-1.1,"[0.179, 0.023, -2.9, -1.049, 0.194, -2.0, 1.0, 1.0]",False
"[0.179, 0.023, -2.97, -1.018, 0.195, -1.0, 1.0, 1.0]",0,-1.2,"[0.179, 0.023, -2.94, -1.025, 0.195, -1.0, 1.0, 1.0]",False
"[0.179, 0.023, -2.97, -1.031, 0.194, -3.0, 1.0, 1.0]",3,-1.3,"[0.179, 0.023, -2.95, -1.036, 0.194, -2.0, 1.0, 1.0]",False
"[0.179, 0.023, -3.02, -1.008, 0.195, -2.0, 1.0, 1.0]",3,-1.4,"[0.179, 0.023, -2.99, -1.012, 0.195, -1.0, 1.0, 1.0]",False
"[0.179, 0.023, -3.0, -1.0, 0.196, 0.0, 1.0, 1.0]",3,-1.5,"[0.179, 0.023, -2.98, -1.005, 0.196, 0.001, 1.0, 1.0]",False
"[0.179, 0.023, -2.98, -1.005, 0.196, 0.001, 1.0, 1.0]",1,-1.6,"[0.179, 0.023, -3.02, -1.008, 0.195, -2.0, 1.0, 1.0]",False
"[0.179, 0.023, -2.94, -1.025, 0.195, -1.0, 1.0, 1.0]",1,-1.7,"[0.179, 0.023, -2.97, -1.031, 0.194, -3.0, 1.0, 1.0]",False
"[0.179, 0.023, -2.99, -1.012, 0.195, -1.0, 1.0, 1.0]",2,-1.8,"[0.179, 0.023, -2.97, -1.018, 0.195, -1.0, 1.0, 1.0]",False
"[0.179, 0.023, -2.95, -1.036, 0.194, -2.0, 1.0, 1.0]",2,-1.9,"[0.179, 0.023, -2.93, -1.042, 0.194, -2.0, 1.0, 1.0]",False
"[0.178, 0.023, 0.007, -0.001, 0.194, -0.001, 1.0, 1.0]",2,-2.1,"[0.179, 0.023, 0.012, 0.006, 0.195, 0.0, 1.0, 1.0]",False
"[0.179, 0.023, -0.003, -0.0003, 0.196, 0.001, 1.0, 1.0]",3,-2.88,"[0.179, 0.023, -0.001, -0.0002, 0.196, 0.0005, 1.0, 1.0]",False
"[0.179, 0.023, -0.01, -0.0005, 0.195, -0.001, 1.0, 1.0]",3,-2.91,"[0.179, 0.023, -0.006, -0.0004, 0.195, -0.0006, 1.0, 1.0]",False
"[0.179, 0.023, -0.001, -0.0002, 0.196, 0.0005, 1.0, 1.0]",1,-2.95,"[0.179, 0.023, -0.01, -0.0005, 0.195, -0.001, 1.0, 1.0]",False
"[0.179, 0.023, -0.006, -0.0004, 0.195, -0.0006, 1.0, 1.0]",2,-3.0,"[0.179, 0.022, -0.012, 0.001, 0.194, -0.0015, 1.0, 1.0]",False
"[0.179, 0.022, -0.018, 0.0004, 0.192, -0.0018, 1.0, 1.0]",3,-3.0,"[0.179, 0.022, -0.012, 0.0002, 0.192, -0.001, 1.0, 1.0]",False
"[0.179, 0.022, -0.02, 0.0008, 0.193, -0.002, 1.0, 1.0]",3,-3.03,"[0.179, 0.022, -0.014, 0.0006, 0.192, -0.0012, 1.0, 1.0]",False
"[0.179, 0.022, -0.021, 0.0001, 0.191, -0.0022, 1.0, 1.0]",3,-3.04,"[0.179, 0.022, -0.015, -0.0001, 0.191, -0.0014, 1.0, 1.0]",False
"[-1.2, 0.8, 0.05, -1.1, 0.15, 0.8, 0.0, 0.0]",1,-1.02,"[-1.18, 0.78, 0.04, -1.12, 0.16, 0.85, 0.0, 0.0]",False
"[-1.18, 0.78, 0.04, -1.12, 0.16, 0.85, 0.0, 0.0]",0,-1.02,"[-1.16, 0.76, 0.03, -1.14, 0.14, 0.9, 0.0, 0.0]",False
"[-1.0, 0.5, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0]",1,-1.02,"[-1.05, 0.48, -1.0, -1.02, -1.0, 0.0, 0.0, 0.0]",False
"[-1.16, 0.76, 0.03, -1.14, 0.14, 0.9, 0.0, 0.0]",2,-1.05,"[-1.14, 0.74, 0.02, -1.16, 0.12, 0.92, 0.0, 0.0]",False
"[-1.14, 0.74, 0.02, -1.16, 0.12, 0.92, 0.0, 0.0]",3,-1.08,"[-1.12, 0.72, 0.01, -1.18, 0.13, 0.95, 0.0, 0.0]",False
"[-1.12, 0.72, 0.01, -1.18, 0.13, 0.95, 0.0, 0.0]",1,-1.08,"[-1.1, 0.7, 0.0, -1.2, 0.14, 1.0, 0.0, 0.0]",False
"[-1.1, 0.7, 0.0, -1.2, 0.14, 1.0, 0.0, 0.0]",3,-1.11,"[-1.08, 0.68, -1.01, -1.18, 0.15, 1.05, 0.0, 0.0]",False
"[-1.08, 0.68, -1.01, -1.18, 0.15, 1.05, 0.0, 0.0]",2,-1.14,"[-1.06, 0.66, -1.02, -1.16, 0.16, 1.1, 0.0, 0.0]",False
"[-1.06, 0.66, -1.02, -1.16, 0.16, 1.1, 0.0, 0.0]",0,-1.14,"[-1.04, 0.64, -1.03, -1.14, 0.14, 1.15, 0.0, 0.0]",False
"[-1.04, 0.64, -1.03, -1.14, 0.14, 1.15, 0.0, 0.0]",1,-1.17,"[-1.02, 0.62, -1.04, -1.12, 0.15, 1.2, 0.0, 0.0]",False
"[-1.02, 0.62, -1.04, -1.12, 0.15, 1.2, 0.0, 0.0]",3,-1.2,"[-1.0, 0.6, -1.05, -1.1, 0.16, 1.25, 0.0, 0.0]",False
"[-1.2, 0.8, 0.05, -1.1, 0.3, 0.8, 0.0, 0.0]",1,-1.88,"[-1.18, 0.79, 0.04, -1.12, 0.31, 0.85, 0.0, 0.0]",False
"[-1.05, 0.48, -1.0, -1.02, -1.0, 0.0, 0.0, 0.0]",1,-2.08,"[-1.1, 0.46, -2.0, -1.04, -2.0, 0.0, 0.0, 0.0]",False
"[-1.24, 1.43, -1.89, -2.08, -2.37, 1.62, 0.0, 0.0]",3,-2.1,"[-1.25, 1.41, -1.82, -2.06, -2.35, 1.68, 0.0, 0.0]",False
"[-1.24, 1.35, -1.95, -2.0, -2.29, 1.86, 0.0, 0.0]",2,-2.1,"[-1.25, 1.33, -1.88, -1.98, -2.27, 1.92, 0.0, 0.0]",False
"[-1.24, 1.27, -2.01, -1.92, -2.21, 2.1, 0.0, 0.0]",2,-2.1,"[-1.25, 1.25, -1.94, -1.9, -2.19, 2.16, 0.0, 0.0]",False
"[-1.23, 1.45, 0.12, -2.1, -2.34, 1.56, 0.0, 0.0]",2,-2.2,"[-1.24, 1.43, -1.89, -2.08, -2.37, 1.62, 0.0, 0.0]",False
"[-1.23, 1.37, -2.02, -2.02, -2.31, 1.8, 0.0, 0.0]",3,-2.2,"[-1.24, 1.35, -1.95, -2.0, -2.29, 1.86, 0.0, 0.0]",False
"[-1.23, 1.29, -2.08, -1.94, -2.23, 2.04, 0.0, 0.0]",3,-2.2,"[-1.24, 1.27, -2.01, -1.92, -2.21, 2.1, 0.0, 0.0]",False
"[-1.23, 0.85, 0.12, -1.15, 0.45, 0.28, 0.0, 0.0]",3,-2.2,"[-1.23, 0.82, 0.08, -1.18, 0.47, 0.25, 0.0, 0.0]",False
"[-1.2, 0.68, -1.2, 0.3, 0.39, 0.74, 0.0, 0.0]",0,-2.22,"[-1.2, 0.66, -1.22, 0.37, 0.4, 0.71, 0.0, 0.0]",False
"[-1.19, 0.7, -1.19, 0.29, 0.38, 0.77, 0.0, 0.0]",3,-2.23,"[-1.2, 0.68, -1.2, 0.3, 0.39, 0.74, 0.0, 0.0]",False
"[-1.21, 0.72, -1.2, 0.28, 0.36, 0.73, 0.0, 0.0]",1,-2.24,"[-1.19, 0.7, -1.19, 0.29, 0.38, 0.77, 0.0, 0.0]",False
"[-1.19, 0.76, -1.17, 0.29, 0.34, 0.79, 0.0, 0.0]",3,-2.26,"[-1.2, 0.74, -1.18, 0.3, 0.35, 0.76, 0.0, 0.0]",False
"[-1.18, 0.78, -1.16, 0.28, 0.32, 0.82, 0.0, 0.0]",3,-2.27,"[-1.19, 0.76, -1.17, 0.29, 0.34, 0.79, 0.0, 0.0]",False
"[-1.18, 0.79, 0.04, -1.12, 0.31, 0.85, 0.0, 0.0]",0,-2.28,"[-1.18, 0.78, -1.16, 0.28, 0.32, 0.82, 0.0, 0.0]",False
"[-1.25, 1.41, -1.82, -2.06, -2.35, 1.68, 0.0, 0.0]",1,-2.3,"[-1.24, 1.39, -1.95, -2.04, -2.33, 1.74, 0.0, 0.0]",False
"[-1.25, 1.33, -1.88, -1.98, -2.27, 1.92, 0.0, 0.0]",1,-2.3,"[-1.24, 1.31, -2.01, -1.96, -2.25, 1.98, 0.0, 0.0]",False
"[-1.24, 1.39, -1.95, -2.04, -2.33, 1.74, 0.0, 0.0]",0,-2.4,"[-1.23, 1.37, -2.02, -2.02, -2.31, 1.8, 0.0, 0.0]",False
"[-1.24, 1.31, -2.01, -1.96, -2.25, 1.98, 0.0, 0.0]",0,-2.4,"[-1.23, 1.29, -2.08, -1.94, -2.23, 2.04, 0.0, 0.0]",False
"[-1.2, 0.8, 0.05, -1.1, 0.15, 0.2, 0.0, 0.0]",2,-2.5,"[-1.18, 0.75, 0.08, -1.15, 0.16, 0.18, 0.0, 0.0]",False
"[-1.21, 0.64, -1.23, 0.35, 0.41, 0.68, 0.0, 0.0]",3,-2.5,"[-1.22, 0.62, -1.24, 0.36, 0.42, 0.65, 0.0, 0.0]",False
"[-1.2, 0.8, 0.05, -1.0, 0.1, 0.02, 0.0, 0.0]",2,-2.5,"[-1.19, 0.78, 0.03, -1.02, 0.09, 0.01, 0.0, 0.0]",False
"[-1.2, 0.66, -1.22, 0.37, 0.4, 0.71, 0.0, 0.0]",2,-2.51,"[-1.21, 0.64, -1.23, 0.35, 0.41, 0.68, 0.0, 0.0]",False
"[-1.2, 0.74, -1.18, 0.3, 0.35, 0.76, 0.0, 0.0]",2,-2.56,"[-1.21, 0.72, -1.2, 0.28, 0.36, 0.73, 0.0, 0.0]",False
"[-1.18, 0.75, 0.08, -1.15, 0.16, 0.18, 0.0, 0.0]",3,-2.6,"[-1.16, 0.7, 0.06, -1.18, 0.17, 0.16, 0.0, 0.0]",False
"[-1.16, 0.7, 0.06, -1.18, 0.17, 0.16, 0.0, 0.0]",1,-2.7,"[-1.2, 0.65, 0.09, -1.2, 0.18, 0.14, 0.0, 0.0]",False
"[-1.234, 0.567, 0.023, -1.089, 0.892, 0.456, 0.0, 0.0]",1,-2.8,"[-1.235, 0.564, 0.018, -1.112, 0.912, 0.401, 0.0, 0.0]",False
"[-1.2, 0.65, 0.09, -1.2, 0.18, 0.14, 0.0, 0.0]",0,-2.8,"[-1.22, 0.6, 0.12, -1.22, 0.19, 0.12, 0.0, 0.0]",False
"[-1.14, 0.62, 0.05, -1.2, 0.21, 0.85, 0.0, 0.0]",3,-2.83,"[-1.13, 0.6, 0.06, -1.21, 0.22, 0.89, 0.0, 0.0]",False
"[-1.16, 0.64, 0.04, -1.19, 0.2, 0.81, 0.0, 0.0]",2,-2.86,"[-1.14, 0.62, 0.05, -1.2, 0.21, 0.85, 0.0, 0.0]",False
"[-1.16, 0.66, 0.05, -1.18, 0.19, 0.84, 0.0, 0.0]",0,-2.89,"[-1.16, 0.64, 0.04, -1.19, 0.2, 0.81, 0.0, 0.0]",False
"[-1.22, 0.6, 0.12, -1.22, 0.19, 0.12, 0.0, 0.0]",3,-2.9,"[-1.2, 0.55, 0.1, -1.25, 0.2, 0.1, 0.0, 0.0]",False
"[-1.15, 0.68, 0.06, -1.17, 0.18, 0.87, 0.0, 0.0]",1,-2.92,"[-1.16, 0.66, 0.05, -1.18, 0.19, 0.84, 0.0, 0.0]",False
"[-1.16, 0.7, 0.05, -1.16, 0.17, 0.83, 0.0, 0.0]",3,-2.95,"[-1.15, 0.68, 0.06, -1.17, 0.18, 0.87, 0.0, 0.0]",False
"[-1.18, 0.72, 0.04, -1.15, 0.16, 0.79, 0.0, 0.0]",2,-2.97,"[-1.16, 0.7, 0.05, -1.16, 0.17, 0.83, 0.0, 0.0]",False
"[-1.24, 0.79, -1.02, -1.21, 0.45, 0.23, 0.0, 0.0]",3,-3.0,"[-1.24, 0.76, -1.0, -1.24, 0.48, 0.2, 0.0, 0.0]",False
"[-1.24, 0.76, -1.0, -1.24, 0.48, 0.2, 0.0, 0.0]",3,-3.0,"[-1.25, 0.73, -1.0, -1.27, 0.51, 0.17, 0.0, 0.0]",False
"[-1.25, 0.73, -1.0, -1.27, 0.51, 0.17, 0.0, 0.0]",3,-3.0,"[-1.25, 0.7, -1.0, -1.3, 0.54, 0.14, 0.0, 0.0]",False
"[-1.19, 0.74, 0.03, -1.14, 0.15, 0.75, 0.0, 0.0]",3,-3.0,"[-1.18, 0.72, 0.04, -1.15, 0.16, 0.79, 0.0, 0.0]",False
"[-1.22, 0.44, 0.08, -1.58, 0.27, 0.91, 0.0, 1.0]",3,-1.1,"[-1.21, 0.43, 0.05, -1.59, 0.19, 0.45, 0.0, 1.0]",False
"[-1.23, 0.45, 0.12, -1.56, 0.23, 0.89, 0.0, 1.0]",2,-1.2,"[-1.22, 0.44, 0.08, -1.58, 0.27, 0.91, 0.0, 1.0]",False
"[-1.2, 1.5, 0.1, -1.8, 0.05, 0.8, 0.0, 0.0]",1,-1.28,"[-1.201, 1.498, 0.09, -1.82, 0.048, 0.81, 0.0, 0.0]",False
"[-1.201, 1.498, 0.09, -1.82, 0.048, 0.81, 0.0, 0.0]",2,-1.31,"[-1.202, 1.496, 0.07, -1.85, 0.046, 0.82, 0.0, 1.0]",False
"[-1.202, 1.496, 0.07, -1.85, 0.046, 0.82, 0.0, 1.0]",2,-1.34,"[-1.204, 1.494, 0.05, -1.88, 0.044, 0.83, 0.0, 1.0]",False
"[-1.204, 1.494, 0.05, -1.88, 0.044, 0.83, 0.0, 1.0]",3,-1.37,"[-1.205, 1.492, 0.04, -1.9, 0.042, 0.25, 0.0, 1.0]",False
"[-1.205, 1.492, 0.04, -1.9, 0.042, 0.25, 0.0, 1.0]",3,-1.4,"[-1.206, 1.49, 0.03, -1.92, 0.04, -1.2, 0.0, 1.0]",False
"[-1.1, 0.32, 0.06, -1.01, 0.28, 0.4, 0.0, 1.0]",2,-1.4,"[-1.08, 0.3, 0.03, -1.03, 0.3, 0.37, 0.0, 1.0]",False
"[-1.206, 1.49, 0.03, -1.92, 0.04, -1.2, 0.0, 1.0]",3,-1.43,"[-1.207, 1.488, 0.02, -1.94, 0.038, -1.45, 0.0, 1.0]",False
"[-1.207, 1.488, 0.02, -1.94, 0.038, -1.45, 0.0, 1.0]",2,-1.46,"[-1.209, 1.486, 0.0, -1.96, 0.036, -1.5, 0.0, 0.0]",False
"[-1.209, 1.486, 0.0, -1.96, 0.036, -1.5, 0.0, 0.0]",2,-1.49,"[-1.21, 1.484, -1.02, -1.98, 0.034, -1.52, 0.0, 0.0]",False
"[-1.11, 0.34, 0.04, -1.03, 0.27, 0.42, 0.0, 1.0]",0,-1.5,"[-1.1, 0.32, 0.06, -1.01, 0.28, 0.4, 0.0, 1.0]",False
"[-1.21, 1.484, -1.02, -1.98, 0.034, -1.52, 0.0, 0.0]",1,-1.52,"[-1.211, 1.482, -1.04, -1.99, 0.032, -1.51, 0.0, 0.0]",False
"[-1.211, 1.482, -1.04, -1.99, 0.032, -1.51, 0.0, 0.0]",1,-1.55,"[-1.212, 1.48, -1.06, -2.0, 0.03, -1.5, 1.0, 0.0]",False
"[-1.1, 0.36, 0.07, -1.02, 0.31, 0.38, 0.0, 1.0]",1,-1.6,"[-1.11, 0.34, 0.04, -1.03, 0.27, 0.42, 0.0, 1.0]",False
"[-1.12, 0.38, 0.05, -1.04, 0.28, 0.41, 0.0, 1.0]",3,-1.7,"[-1.1, 0.36, 0.07, -1.02, 0.31, 0.38, 0.0, 1.0]",False
"[-1.17, 0.44, 0.09, -1.01, 0.23, 0.45, 0.0, 1.0]",0,-1.8,"[-1.16, 0.42, 0.11, -1.0, 0.24, 0.47, 0.0, 1.0]",False
"[-1.19, 0.46, 0.06, -1.03, 0.18, 0.51, 0.0, 1.0]",3,-1.9,"[-1.17, 0.44, 0.09, -1.01, 0.23, 0.45, 0.0, 1.0]",False
"[-1.16, 0.42, 0.11, -1.0, 0.24, 0.47, 0.0, 1.0]",2,-2.0,"[-1.14, 0.4, 0.08, -1.02, 0.26, 0.44, 0.0, 1.0]",False
"[-1.18, 0.46, 0.05, -1.48, 0.14, 0.1, 0.0, 1.0]",3,-2.01,"[-1.17, 0.44, 0.03, -1.45, 0.13, 0.05, 0.0, 1.0]",False
"[-1.19, 0.48, 0.08, -1.52, 0.12, 0.15, 0.0, 0.0]",2,-2.04,"[-1.18, 0.46, 0.05, -1.48, 0.14, 0.1, 0.0, 1.0]",False
"[-1.2, 0.5, 0.1, -1.5, 0.1, 0.2, 0.0, 0.0]",1,-2.07,"[-1.19, 0.48, 0.08, -1.52, 0.12, 0.15, 0.0, 0.0]",False
"[-1.18, 0.48, 0.08, -1.02, 0.22, 0.48, 0.0, 1.0]",1,-2.1,"[-1.19, 0.46, 0.06, -1.03, 0.18, 0.51, 0.0, 1.0]",False
"[-1.14, 0.4, 0.08, -1.02, 0.26, 0.44, 0.0, 1.0]",2,-2.1,"[-1.12, 0.38, 0.05, -1.04, 0.28, 0.41, 0.0, 1.0]",False
"[-1.16, 0.46, 0.02, -1.08, 0.04, 0.0, 0.0, 1.0]",2,-2.1,"[-1.15, 0.45, 0.0, -1.1, 0.03, -1.2, 0.0, 1.0]",False
"[-1.17, 0.44, 0.03, -1.45, 0.13, 0.05, 0.0, 1.0]",0,-2.11,"[-1.16, 0.42, 0.02, -1.55, 0.15, 0.08, 0.0, 1.0]",False
"[-1.15, 0.4, -1.0, -1.6, 0.16, -2.0, 0.0, 1.0]",2,-2.13,"[-1.14, 0.38, -1.02, -1.58, 0.18, -1.95, 0.0, 1.0]",False
"[-1.12, 0.34, -1.06, -1.6, 0.22, -1.85, 1.0, 0.0]",3,-2.14,"[-1.11, 0.32, -1.08, -1.57, 0.21, -1.8, 1.0, 0.0]",False
"[-1.16, 0.42, 0.02, -1.55, 0.15, 0.08, 0.0, 1.0]",3,-2.16,"[-1.15, 0.4, -1.0, -1.6, 0.16, -2.0, 0.0, 1.0]",False
"[-1.13, 0.36, -1.04, -1.62, 0.2, -1.9, 0.0, 0.0]",2,-2.17,"[-1.12, 0.34, -1.06, -1.6, 0.22, -1.85, 1.0, 0.0]",False
"[-1.14, 0.38, -1.02, -1.58, 0.18, -1.95, 0.0, 1.0]",1,-2.19,"[-1.13, 0.36, -1.04, -1.62, 0.2, -1.9, 0.0, 0.0]",False
"[-1.2, 0.5, 0.1, -1.0, 0.2, 0.5, 0.0, 1.0]",2,-2.2,"[-1.18, 0.48, 0.08, -1.02, 0.22, 0.48, 0.0, 1.0]",False
"[-1.17, 0.47, 0.04, -1.06, 0.05, 0.05, 0.0, 1.0]",0,-2.2,"[-1.16, 0.46, 0.02, -1.08, 0.04, 0.0, 0.0, 1.0]",False
"[-1.11, 0.32, -1.08, -1.57, 0.21, -1.8, 1.0, 0.0]",0,-2.24,"[-1.1, 0.3, -1.09, -1.67, 0.23, -1.82, 1.0, 0.0]",False
"[-1.18, 0.48, 0.06, -1.04, 0.03, 0.1, 0.0, 1.0]",3,-2.3,"[-1.17, 0.47, 0.04, -1.06, 0.05, 0.05, 0.0, 1.0]",False
"[-1.19, 0.49, 0.08, -1.02, 0.04, 0.15, 0.0, 0.0]",2,-2.4,"[-1.18, 0.48, 0.06, -1.04, 0.03, 0.1, 0.0, 1.0]",False
"[-1.2, 0.5, 0.1, -1.0, 0.1, 0.5, 0.0, 1.0]",1,-2.5,"[-1.205, 0.495, 0.05, -1.02, 0.08, 0.52, 0.0, 1.0]",False
"[-1.2, 0.5, 0.1, -1.0, 0.05, 0.2, 0.0, 0.0]",1,-2.5,"[-1.19, 0.49, 0.08, -1.02, 0.04, 0.15, 0.0, 0.0]",False
"[-1.198, 0.795, 0.08, -1.48, 0.12, 0.15, 0.0, 1.0]",2,-2.8,"[-1.195, 0.79, 0.05, -1.42, 0.18, 0.1, 0.0, 0.0]",False
"[-1.01, 0.49, 0.08, 0.23, 0.28, 0.75, 0.0, 0.0]",2,-3.0,"[-1.02, 0.48, 0.05, 0.26, 0.32, 0.81, 0.0, 1.0]",False
"[-1.02, 0.48, 0.05, 0.26, 0.32, 0.81, 0.0, 1.0]",3,-3.0,"[-1.03, 0.47, 0.04, 0.25, 0.29, 0.7, 0.0, 1.0]",False
"[-1.2, 0.8, 0.1, -1.5, 0.1, 0.2, 0.0, 1.0]",1,-3.0,"[-1.198, 0.795, 0.08, -1.48, 0.12, 0.15, 0.0, 1.0]",False
"[-1.15, 0.45, 0.0, -1.1, 0.03, -1.2, 0.0, 1.0]",3,-3.0,"[-1.14, 0.44, -1.2, -1.12, 0.04, -1.4, 0.0, 1.0]",False
"[-1.0, 0.5, 0.1, 0.2, 0.3, 0.8, 0.0, 0.0]",1,-3.1,"[-1.01, 0.49, 0.08, 0.23, 0.28, 0.75, 0.0, 0.0]",False
"[-1.2, 0.5, 0.1, 0.2, 0.1, 0.3, 0.0, 0.0]",1,-3.1,"[-1.205, 0.498, -1.0, 0.18, 0.12, 0.25, 0.0, 0.0]",False
"[-1.26, 0.38, -1.68, -1.64, 0.26, -1.45, 0.0, 0.0]",2,-3.1,"[-1.27, 0.36, -1.65, -1.66, 0.32, -1.38, 0.0, 0.0]",False
"[-1.29, 0.34, -1.64, -1.68, 0.3, -1.28, 1.0, 0.0]",2,-3.1,"[-1.3, 0.32, -1.61, -1.7, 0.36, -1.21, 1.0, 0.0]",False
"[-1.205, 0.495, 0.05, -1.02, 0.08, 0.52, 0.0, 1.0]",2,-3.2,"[-1.21, 0.49, -1.0, -1.04, 0.06, 0.55, 0.0, 1.0]",False
"[-1.205, 0.498, -1.0, 0.18, 0.12, 0.25, 0.0, 0.0]",2,-3.2,"[-1.21, 0.496, -1.02, 0.15, 0.15, 0.22, 0.0, 1.0]",False
"[-1.215, 0.494, -1.04, 0.12, 0.18, 0.19, 0.0, 1.0]",3,-3.2,"[-1.22, 0.492, -1.04, 0.09, 0.17, 0.16, 0.0, 1.0]",False
"[-1.5, 0.8, 0.1, -2.0, 0.05, 0.2, 0.0, 0.0]",1,-2.07,"[-1.51, 0.792, 0.092, -2.012, 0.04, 0.25, 0.0, 0.0]",False
"[-1.51, 0.792, 0.092, -2.012, 0.04, 0.25, 0.0, 0.0]",2,-2.1,"[-1.505, 0.783, 0.12, -2.025, 0.035, 0.3, 0.0, 0.0]",False
"[-1.29, 0.71, -2.27, -2.28, 0.01, 0.24, 0.0, 0.0]",2,-2.1,"[-1.3, 0.7, -2.28, -2.3, 0.0, 0.25, 0.0, 0.0]",False
"[-1.505, 0.783, 0.12, -2.025, 0.035, 0.3, 0.0, 0.0]",0,-2.13,"[-1.502, 0.775, 0.115, -2.038, 0.03, 0.35, 0.0, 0.0]",False
"[-1.502, 0.775, 0.115, -2.038, 0.03, 0.35, 0.0, 0.0]",3,-2.16,"[-1.495, 0.766, 0.13, -2.05, 0.025, 0.4, 0.0, 0.0]",False
"[-1.495, 0.766, 0.13, -2.05, 0.025, 0.4, 0.0, 0.0]",2,-2.19,"[-1.49, 0.757, 0.16, -2.062, 0.02, 0.45, 0.0, 0.0]",False
"[-1.28, 0.72, 0.0, -2.26, 0.02, 0.23, 0.0, 0.0]",3,-2.2,"[-1.29, 0.71, -2.27, -2.28, 0.01, 0.24, 0.0, 0.0]",False
"[-1.49, 0.757, 0.16, -2.062, 0.02, 0.45, 0.0, 0.0]",1,-2.22,"[-1.492, 0.748, 0.15, -2.075, 0.015, 0.5, 0.0, 0.0]",False
"[-1.492, 0.748, 0.15, -2.075, 0.015, 0.5, 0.0, 0.0]",2,-2.25,"[-1.487, 0.739, 0.18, -2.088, 0.01, 0.55, 0.0, 0.0]",False
"[-1.487, 0.739, 0.18, -2.088, 0.01, 0.55, 0.0, 0.0]",0,-2.28,"[-1.484, 0.73, 0.175, -2.1, 0.005, 0.6, 0.0, 0.0]",False
"[-1.27, 0.73, 0.01, -2.24, 0.03, 0.22, 0.0, 0.0]",0,-2.3,"[-1.28, 0.72, 0.0, -2.26, 0.02, 0.23, 0.0, 0.0]",False
"[-1.484, 0.73, 0.175, -2.1, 0.005, 0.6, 0.0, 0.0]",3,-2.31,"[-1.477, 0.721, 0.19, -2.112, 0.0, 0.65, 0.0, 0.0]",False
"[-1.477, 0.721, 0.19, -2.112, 0.0, 0.65, 0.0, 0.0]",2,-2.34,"[-1.472, 0.712, 0.22, -2.125, -1.0, 0.7, 0.0, 0.0]",False
