obs,action,reward,next_obs,done
"[[-0.25651049613952637, 0.8872913718223572, -0.4685676693916321, 0.07860837131738663, -0.5561570525169373, -0.6164702773094177, 0.0, 0.0]]",2,-0.07749176025390625,"[-0.2610960602760315, 0.8892613053321838, -0.43271535634994507, 0.07651412487030029, -0.5864456295967102, -0.6057711243629456, 0.0, 0.0]",False
"[[-0.2610960602760315, 0.8892613053321838, -0.43271535634994507, 0.07651412487030029, -0.5864456295967102, -0.6057711243629456, 0.0, 0.0]]",2,0.023358972743153572,"[-0.2652748227119446, 0.8915278315544128, -0.39258047938346863, 0.08920034766197205, -0.6166952252388, -0.6049915552139282, 0.0, 0.0]",False
"[[-0.2652748227119446, 0.8915278315544128, -0.39258047938346863, 0.08920034766197205, -0.6166952252388, -0.6049915552139282, 0.0, 0.0]]",2,-1.2372888326644897,"[-0.2691652178764343, 0.8940771222114563, -0.36389249563217163, 0.10107138752937317, -0.6474290490150452, -0.6146759986877441, 0.0, 0.0]",False
"[[-0.2691652178764343, 0.8940771222114563, -0.36389249563217163, 0.10107138752937317, -0.6474290490150452, -0.6146759986877441, 0.0, 0.0]]",2,0.5114444494247437,"[-0.27263420820236206, 0.8964678049087524, -0.3229092061519623, 0.09381891787052155, -0.6774274706840515, -0.5999681949615479, 0.0, 0.0]",False
"[[-0.27263420820236206, 0.8964678049087524, -0.3229092061519623, 0.09381891787052155, -0.6774274706840515, -0.5999681949615479, 0.0, 0.0]]",2,-0.4225861728191376,"[-0.2757176458835602, 0.899142861366272, -0.28467419743537903, 0.10584200918674469, -0.7077431082725525, -0.6063123345375061, 0.0, 0.0]",False
"[[-0.2757176458835602, 0.899142861366272, -0.28467419743537903, 0.10584200918674469, -0.7077431082725525, -0.6063123345375061, 0.0, 0.0]]",2,-0.11164027452468872,"[-0.2782929837703705, 0.9023503661155701, -0.23410925269126892, 0.12881657481193542, -0.7385408878326416, -0.6159553527832031, 0.0, 0.0]",False
"[[-0.2782929837703705, 0.9023503661155701, -0.23410925269126892, 0.12881657481193542, -0.7385408878326416, -0.6159553527832031, 0.0, 0.0]]",2,-1.1216741800308228,"[-0.28050971031188965, 0.9057207703590393, -0.1986376792192459, 0.13540641963481903, -0.7696930170059204, -0.6230432987213135, 0.0, 0.0]",False
"[[-0.28050971031188965, 0.9057207703590393, -0.1986376792192459, 0.13540641963481903, -0.7696930170059204, -0.6230432987213135, 0.0, 0.0]]",2,-1.2478032112121582,"[-0.2823745608329773, 0.9091736078262329, -0.16392803192138672, 0.13846538960933685, -0.8011389374732971, -0.6289190053939819, 0.0, 0.0]",False
"[[-0.2823745608329773, 0.9091736078262329, -0.16392803192138672, 0.13846538960933685, -0.8011389374732971, -0.6289190053939819, 0.0, 0.0]]",2,-0.3097113072872162,"[-0.2836076319217682, 0.9128501415252686, -0.10160309076309204, 0.14805755019187927, -0.8323735594749451, -0.6246921420097351, 0.0, 0.0]",False
"[[-0.2836076319217682, 0.9128501415252686, -0.10160309076309204, 0.14805755019187927, -0.8323735594749451, -0.6246921420097351, 0.0, 0.0]]",0,-1.3290777206420898,"[-0.28483423590660095, 0.9159354567527771, -0.10169307142496109, 0.12133453041315079, -0.8636060357093811, -0.6246501207351685, 0.0, 0.0]",False
"[[-0.28483423590660095, 0.9159354567527771, -0.10169307142496109, 0.12133453041315079, -0.8636060357093811, -0.6246501207351685, 0.0, 0.0]]",0,-1.4627074003219604,"[-0.2860542833805084, 0.9184293150901794, -0.10178565979003906, 0.09461341798305511, -0.89483642578125, -0.6246080994606018, 0.0, 0.0]",False
"[[-0.2860542833805084, 0.9184293150901794, -0.10178565979003906, 0.09461341798305511, -0.89483642578125, -0.6246080994606018, 0.0, 0.0]]",1,-2.3807950019836426,"[-0.28732189536094666, 0.9204327464103699, -0.1089286357164383, 0.07381909340620041, -0.9234367609024048, -0.5720065832138062, 0.0, 0.0]",False
"[[-0.28732189536094666, 0.9204327464103699, -0.1089286357164383, 0.07381909340620041, -0.9234367609024048, -0.5720065832138062, 0.0, 0.0]]",1,-2.423213243484497,"[-0.2886408865451813, 0.9219384789466858, -0.11624674499034882, 0.052791960537433624, -0.9494509100914001, -0.5202835202217102, 0.0, 0.0]",False
"[[-0.2886408865451813, 0.9219384789466858, -0.11624674499034882, 0.052791960537433624, -0.9494509100914001, -0.5202835202217102, 0.0, 0.0]]",1,-2.4005143642425537,"[-0.2900014817714691, 0.9229494333267212, -0.12239740788936615, 0.03192188963294029, -0.9729652404785156, -0.47028622031211853, 0.0, 0.0]",False
"[[-0.2900014817714691, 0.9229494333267212, -0.12239740788936615, 0.03192188963294029, -0.9729652404785156, -0.47028622031211853, 0.0, 0.0]]",1,-2.3074488639831543,"[-0.29138684272766113, 0.9234470725059509, -0.12639853358268738, 0.009990599937736988, -0.9945478439331055, -0.4316520690917969, 0.0, 0.0]",False
"[[-0.29138684272766113, 0.9234470725059509, -0.12639853358268738, 0.009990599937736988, -0.9945478439331055, -0.4316520690917969, 0.0, 0.0]]",2,3.51479172706604,"[-0.29212886095046997, 0.924199104309082, -0.06215069442987442, 0.020788516849279404, -1.0167168378829956, -0.44338005781173706, 0.0, 0.0]",False
"[[-0.29212886095046997, 0.924199104309082, -0.06215069442987442, 0.020788516849279404, -1.0167168378829956, -0.44338005781173706, 0.0, 0.0]]",1,-2.14353084564209,"[-0.29289549589157104, 0.924444317817688, -0.06611563265323639, -0.0006994252325966954, -1.0368030071258545, -0.4017222821712494, 0.0, 0.0]",False
"[[-0.29289549589157104, 0.924444317817688, -0.06611563265323639, -0.0006994252325966954, -1.0368030071258545, -0.4017222821712494, 0.0, 0.0]]",1,-2.6247785091400146,"[-0.29369139671325684, 0.924171507358551, -0.07036802917718887, -0.02272021397948265, -1.054944396018982, -0.36282873153686523, 0.0, 0.0]",False
"[[-0.29369139671325684, 0.924171507358551, -0.07036802917718887, -0.02272021397948265, -1.054944396018982, -0.36282873153686523, 0.0, 0.0]]",1,-2.8690757751464844,"[-0.2945321500301361, 0.9234182238578796, -0.0765392854809761, -0.04247776418924332, -1.0702065229415894, -0.3052416443824768, 0.0, 0.0]",False
"[[-0.2945321500301361, 0.9234182238578796, -0.0765392854809761, -0.04247776418924332, -1.0702065229415894, -0.3052416443824768, 0.0, 0.0]]",1,-2.782622814178467,"[-0.29542049765586853, 0.9221842288970947, -0.08288933336734772, -0.06218317896127701, -1.0825526714324951, -0.24692189693450928, 0.0, 0.0]",False
"[[-0.29542049765586853, 0.9221842288970947, -0.08288933336734772, -0.06218317896127701, -1.0825526714324951, -0.24692189693450928, 0.0, 0.0]]",1,-2.593395471572876,"[-0.29633134603500366, 0.9204368591308594, -0.08620304614305496, -0.08386550843715668, -1.0929251909255981, -0.20744971930980682, 0.0, 0.0]",False
"[[-0.29633134603500366, 0.9204368591308594, -0.08620304614305496, -0.08386550843715668, -1.0929251909255981, -0.20744971930980682, 0.0, 0.0]]",1,-2.516493082046509,"[-0.2972656190395355, 0.9181720614433289, -0.0895126536488533, -0.10573969781398773, -1.1013860702514648, -0.16921839118003845, 0.0, 0.0]",False
"[[-0.2972656190395355, 0.9181720614433289, -0.0895126536488533, -0.10573969781398773, -1.1013860702514648, -0.16921839118003845, 0.0, 0.0]]",1,-2.295900583267212,"[-0.2982412874698639, 0.9154166579246521, -0.09491737186908722, -0.12595847249031067, -1.107187032699585, -0.11601933091878891, 0.0, 0.0]",False
"[[-0.2982412874698639, 0.9154166579246521, -0.09491737186908722, -0.12595847249031067, -1.107187032699585, -0.11601933091878891, 0.0, 0.0]]",1,-2.1104652881622314,"[-0.29924407601356506, 0.9121462106704712, -0.09856586158275604, -0.1476481407880783, -1.1109809875488281, -0.07587917149066925, 0.0, 0.0]",False
"[[-0.29924407601356506, 0.9121462106704712, -0.09856586158275604, -0.1476481407880783, -1.1109809875488281, -0.07587917149066925, 0.0, 0.0]]",1,-1.7188653945922852,"[-0.30028432607650757, 0.90839684009552, -0.10360077768564224, -0.1672123372554779, -1.1119251251220703, -0.018883340060710907, 0.0, 0.0]",False
"[[-0.30028432607650757, 0.90839684009552, -0.10360077768564224, -0.1672123372554779, -1.1119251251220703, -0.018883340060710907, 0.0, 0.0]]",2,3.281486988067627,"[-0.300488144159317, 0.9047726392745972, -0.01982736587524414, -0.16182160377502441, -1.113160252571106, -0.024701735004782677, 0.0, 0.0]",False
"[[-0.300488144159317, 0.9047726392745972, -0.01982736587524414, -0.16182160377502441, -1.113160252571106, -0.024701735004782677, 0.0, 0.0]]",1,-1.5009804964065552,"[-0.30073943734169006, 0.9006677865982056, -0.025890236720442772, -0.1814146190881729, -1.111464262008667, 0.03391924500465393, 0.0, 0.0]",False
"[[-0.30073943734169006, 0.9006677865982056, -0.025890236720442772, -0.1814146190881729, -1.111464262008667, 0.03391924500465393, 0.0, 0.0]]",1,-1.2103681564331055,"[-0.30102720856666565, 0.8960769772529602, -0.030758585780858994, -0.20137852430343628, -1.107068419456482, 0.08791571110486984, 0.0, 0.0]",False
"[[-0.30102720856666565, 0.8960769772529602, -0.030758585780858994, -0.20137852430343628, -1.107068419456482, 0.08791571110486984, 0.0, 0.0]]",1,-1.0046952962875366,"[-0.3013528883457184, 0.8909856677055359, -0.03567347303032875, -0.22215856611728668, -1.100245475769043, 0.13645850121974945, 0.0, 0.0]",False
"[[-0.3013528883457184, 0.8909856677055359, -0.03567347303032875, -0.22215856611728668, -1.100245475769043, 0.13645850121974945, 0.0, 0.0]]",1,-0.7038766741752625,"[-0.3017122745513916, 0.8853963613510132, -0.040220074355602264, -0.2428562343120575, -1.0910016298294067, 0.18487617373466492, 0.0, 0.0]",False
"[[-0.3017122745513916, 0.8853963613510132, -0.040220074355602264, -0.2428562343120575, -1.0910016298294067, 0.18487617373466492, 0.0, 0.0]]",1,-0.4640827476978302,"[-0.3021070063114166, 0.8793030977249146, -0.04493185505270958, -0.26390498876571655, -1.0794413089752197, 0.23120605945587158, 0.0, 0.0]",False
"[[-0.3021070063114166, 0.8793030977249146, -0.04493185505270958, -0.26390498876571655, -1.0794413089752197, 0.23120605945587158, 0.0, 0.0]]",1,-0.013851352035999298,"[-0.3025354743003845, 0.8727306127548218, -0.049782346934080124, -0.2836131155490875, -1.0651065111160278, 0.28669705986976624, 0.0, 0.0]",False
"[[-0.3025354743003845, 0.8727306127548218, -0.049782346934080124, -0.2836131155490875, -1.0651065111160278, 0.28669705986976624, 0.0, 0.0]]",1,0.21931830048561096,"[-0.3029937744140625, 0.865667462348938, -0.054209042340517044, -0.3040139079093933, -1.0482726097106934, 0.3366791605949402, 0.0, 0.0]",False
"[[-0.3029937744140625, 0.865667462348938, -0.054209042340517044, -0.3040139079093933, -1.0482726097106934, 0.3366791605949402, 0.0, 0.0]]",1,0.3770187795162201,"[-0.30348390340805054, 0.8580957651138306, -0.058763839304447174, -0.3254548907279968, -1.0292738676071167, 0.3799755871295929, 0.0, 0.0]",False
"[[-0.30348390340805054, 0.8580957651138306, -0.058763839304447174, -0.3254548907279968, -1.0292738676071167, 0.3799755871295929, 0.0, 0.0]]",2,2.522965431213379,"[-0.3035435676574707, 0.8504793047904968, -0.015789706259965897, -0.3278229832649231, -1.0107157230377197, 0.3711637854576111, 0.0, 0.0]",False
"[[-0.3035435676574707, 0.8504793047904968, -0.015789706259965897, -0.3278229832649231, -1.0107157230377197, 0.3711637854576111, 0.0, 0.0]]",1,0.6867479681968689,"[-0.30363455414772034, 0.8423624038696289, -0.020485812798142433, -0.3488926291465759, -0.9898672699928284, 0.4169689118862152, 0.0, 0.0]",False
"[[-0.30363455414772034, 0.8423624038696289, -0.020485812798142433, -0.3488926291465759, -0.9898672699928284, 0.4169689118862152, 0.0, 0.0]]",1,1.024110198020935,"[-0.3037641942501068, 0.8337540030479431, -0.02618478238582611, -0.36947140097618103, -0.9664707779884338, 0.4679301679134369, 0.0, 0.0]",False
"[[-0.3037641942501068, 0.8337540030479431, -0.02618478238582611, -0.36947140097618103, -0.9664707779884338, 0.4679301679134369, 0.0, 0.0]]",2,4.0871429443359375,"[-0.30321741104125977, 0.8254866600036621, 0.04136544466018677, -0.3548627197742462, -0.943683922290802, 0.45573702454566956, 0.0, 0.0]",False
"[[-0.30321741104125977, 0.8254866600036621, 0.04136544466018677, -0.3548627197742462, -0.943683922290802, 0.45573702454566956, 0.0, 0.0]]",1,1.2159055471420288,"[-0.30270498991012573, 0.8167123198509216, 0.03618285432457924, -0.37643471360206604, -0.9187299609184265, 0.49907955527305603, 0.0, 0.0]",False
"[[-0.30270498991012573, 0.8167123198509216, 0.03618285432457924, -0.37643471360206604, -0.9187299609184265, 0.49907955527305603, 0.0, 0.0]]",1,1.4391993284225464,"[-0.3022366166114807, 0.8074246048927307, 0.02988586202263832, -0.39836564660072327, -0.8915895819664001, 0.542807936668396, 0.0, 0.0]",False
"[[-0.3022366166114807, 0.8074246048927307, 0.02988586202263832, -0.39836564660072327, -0.8915895819664001, 0.542807936668396, 0.0, 0.0]]",1,1.8268407583236694,"[-0.3018147051334381, 0.7976433634757996, 0.022982072085142136, -0.4192875027656555, -0.8618924617767334, 0.5939415097236633, 0.0, 0.0]",False
"[[-0.3018147051334381, 0.7976433634757996, 0.022982072085142136, -0.4192875027656555, -0.8618924617767334, 0.5939415097236633, 0.0, 0.0]]",1,2.1690256595611572,"[-0.3014422357082367, 0.7873781323432922, 0.015498140826821327, -0.43981340527534485, -0.829459011554718, 0.6486687064170837, 0.0, 0.0]",False
"[[-0.3014422357082367, 0.7873781323432922, 0.015498140826821327, -0.43981340527534485, -0.829459011554718, 0.6486687064170837, 0.0, 0.0]]",2,4.491042613983154,"[-0.3006182610988617, 0.7773605585098267, 0.06022929400205612, -0.4295331835746765, -0.7975448966026306, 0.6382831335067749, 0.0, 0.0]",False
"[[-0.3006182610988617, 0.7773605585098267, 0.06022929400205612, -0.4295331835746765, -0.7975448966026306, 0.6382831335067749, 0.0, 0.0]]",1,2.183448314666748,"[-0.29983359575271606, 0.766821563243866, 0.054167408496141434, -0.45229372382164, -0.7637268900871277, 0.6763600707054138, 0.0, 0.0]",False
"[[-0.29983359575271606, 0.766821563243866, 0.054167408496141434, -0.45229372382164, -0.7637268900871277, 0.6763600707054138, 0.0, 0.0]]",1,2.5886828899383545,"[-0.2990961968898773, 0.7557868361473083, 0.04682016000151634, -0.4737992584705353, -0.7274975180625916, 0.7245877981185913, 0.0, 0.0]",False
"[[-0.2990961968898773, 0.7557868361473083, 0.04682016000151634, -0.4737992584705353, -0.7274975180625916, 0.7245877981185913, 0.0, 0.0]]",2,5.214515686035156,"[-0.2978745102882385, 0.7451371550559998, 0.09463970363140106, -0.45750322937965393, -0.6916172504425049, 0.7176066637039185, 0.0, 0.0]",False
"[[-0.2978745102882385, 0.7451371550559998, 0.09463970363140106, -0.45750322937965393, -0.6916172504425049, 0.7176066637039185, 0.0, 0.0]]",1,2.957810878753662,"[-0.2967100143432617, 0.7339967489242554, 0.08599565923213959, -0.478904664516449, -0.6531348824501038, 0.7696479558944702, 0.0, 0.0]",False
"[[-0.2967100143432617, 0.7339967489242554, 0.08599565923213959, -0.478904664516449, -0.6531348824501038, 0.7696479558944702, 0.0, 0.0]]",2,3.909783363342285,"[-0.29534053802490234, 0.7228051424026489, 0.10581757128238678, -0.4820770025253296, -0.6149311065673828, 0.764076292514801, 0.0, 0.0]",False
"[[-0.29534053802490234, 0.7228051424026489, 0.10581757128238678, -0.4820770025253296, -0.6149311065673828, 0.764076292514801, 0.0, 0.0]]",2,4.842498302459717,"[-0.29344791173934937, 0.712003767490387, 0.15709051489830017, -0.46546128392219543, -0.5765162110328674, 0.7682982683181763, 0.0, 0.0]",False
"[[-0.29344791173934937, 0.712003767490387, 0.15709051489830017, -0.46546128392219543, -0.5765162110328674, 0.7682982683181763, 0.0, 0.0]]",2,4.420472145080566,"[-0.2908785343170166, 0.7017878890037537, 0.223414346575737, -0.4400497376918793, -0.5374736189842224, 0.7808522582054138, 0.0, 0.0]",False
"[[-0.2908785343170166, 0.7017878890037537, 0.223414346575737, -0.4400497376918793, -0.5374736189842224, 0.7808522582054138, 0.0, 0.0]]",1,3.4030823707580566,"[-0.2883700728416443, 0.6910407543182373, 0.21470138430595398, -0.46388307213783264, -0.49638527631759644, 0.8217672109603882, 0.0, 0.0]",False
"[[-0.2883700728416443, 0.6910407543182373, 0.21470138430595398, -0.46388307213783264, -0.49638527631759644, 0.8217672109603882, 0.0, 0.0]]",2,4.819982528686523,"[-0.285651832818985, 0.6805393695831299, 0.2352253496646881, -0.45408302545547485, -0.4556891918182373, 0.8139222860336304, 0.0, 0.0]",False
"[[-0.285651832818985, 0.6805393695831299, 0.2352253496646881, -0.45408302545547485, -0.4556891918182373, 0.8139222860336304, 0.0, 0.0]]",2,4.589545726776123,"[-0.28258079290390015, 0.6704362630844116, 0.2696579396724701, -0.4373531639575958, -0.4148871600627899, 0.8160412907600403, 0.0, 0.0]",False
"[[-0.28258079290390015, 0.6704362630844116, 0.2696579396724701, -0.4373531639575958, -0.4148871600627899, 0.8160412907600403, 0.0, 0.0]]",2,3.584078550338745,"[-0.2792985439300537, 0.6603062152862549, 0.2899337112903595, -0.43953827023506165, -0.37390753626823425, 0.819593071937561, 0.0, 0.0]",False
"[[-0.2792985439300537, 0.6603062152862549, 0.2899337112903595, -0.43953827023506165, -0.37390753626823425, 0.819593071937561, 0.0, 0.0]]",2,4.181403636932373,"[-0.27558445930480957, 0.6506850123405457, 0.33191144466400146, -0.41784602403640747, -0.332322359085083, 0.8317041397094727, 0.0, 0.0]",False
"[[-0.27558445930480957, 0.6506850123405457, 0.33191144466400146, -0.41784602403640747, -0.332322359085083, 0.8317041397094727, 0.0, 0.0]]",2,4.631110191345215,"[-0.2714787423610687, 0.641761064529419, 0.3701072335243225, -0.3878788352012634, -0.29033491015434265, 0.8397501111030579, 0.0, 0.0]",False
"[[-0.2714787423610687, 0.641761064529419, 0.3701072335243225, -0.3878788352012634, -0.29033491015434265, 0.8397501111030579, 0.0, 0.0]]",2,3.6557323932647705,"[-0.26702070236206055, 0.6332332491874695, 0.40416470170021057, -0.3712896406650543, -0.24767082929611206, 0.8532824516296387, 0.0, 0.0]",False
"[[-0.26702070236206055, 0.6332332491874695, 0.40416470170021057, -0.3712896406650543, -0.24767082929611206, 0.8532824516296387, 0.0, 0.0]]",2,6.054974555969238,"[-0.26243990659713745, 0.6254834532737732, 0.41647642850875854, -0.3379792273044586, -0.20550179481506348, 0.8433815240859985, 0.0, 0.0]",False
"[[-0.26243990659713745, 0.6254834532737732, 0.41647642850875854, -0.3379792273044586, -0.20550179481506348, 0.8433815240859985, 0.0, 0.0]]",2,4.660450458526611,"[-0.25783759355545044, 0.6177784204483032, 0.41857194900512695, -0.3371950387954712, -0.16364525258541107, 0.837131679058075, 0.0, 0.0]",False
"[[-0.25783759355545044, 0.6177784204483032, 0.41857194900512695, -0.3371950387954712, -0.16364525258541107, 0.837131679058075, 0.0, 0.0]]",2,5.447952747344971,"[-0.2532944679260254, 0.6102160215377808, 0.41300511360168457, -0.3320820927619934, -0.12243576347827911, 0.8241904973983765, 0.0, 0.0]",False
